1.501e+05,0,1,49532,0.42042,15.399,29,29
1.501e+05,0,1,59445,0.42042,358.72,29,42
1.501e+05,0,1,1.2773e+05,0.42042,263.07,29,40
1.501e+05,0,1,1.1361e+05,0.42042,263.07,29,40
1.501e+05,0,1,1.1182e+05,0.42042,358.72,29,42
1.501e+05,0,1,1.4874e+05,0.42042,21965,29,575
1.501e+05,0,1,1.2763e+05,0.42042,263.07,29,40
1.501e+05,0,1,67452,0.42042,263.07,29,40
1.501e+05,0,1,94019,0.42042,263.07,29,40
1.501e+05,0,1,97880,0.42042,263.07,29,40
1.501e+05,0,1,1.0957e+05,0.42042,263.07,29,40
1.501e+05,0,1,22229,0.42042,6.8617,29,29
1.501e+05,0,1,68661,0.42042,263.07,29,40
1.501e+05,0,1,1.4858e+05,0.42042,263.07,29,40
1.501e+05,0,1,41192,0.42042,24.108,29,30
1.501e+05,0,1,1.0649e+05,0.42042,263.07,29,40
1.501e+05,0,1,1.1928e+05,0.42042,263.07,29,40
1.501e+05,0,1,85106,0.42042,345.92,29,42
1.501e+05,0,1,41295,0.42042,15.399,29,29
1.501e+05,0,1,80882,0.42042,263.07,29,40
1.501e+05,0,1,56271,0.42042,21961,29,575
1.501e+05,0,1,75835,0.42042,263.07,29,40
1.501e+05,0,1,1.1743e+05,0.42042,627.24,29,49
1.501e+05,0,1,60825,0.42042,345.92,29,42
1.501e+05,0,1,14996,0.42042,5.4654,29,29
1.501e+05,0,1,1.0043e+05,0.42042,269.45,29,40
1.501e+05,0,1,85440,0.42042,263.07,29,40
1.501e+05,0,1,62924,0.42042,263.07,29,40
1.501e+05,0,1,34447,0.42042,8.4614,29,29
1.501e+05,0,1,13700,0.42042,5.6522,29,29
1.501e+05,0,1,34978,0.42042,13.085,29,29
1.501e+05,0,1,46067,0.42042,15.399,29,29
1.501e+05,0,1,1.2403e+05,0.42042,263.07,29,40
1.501e+05,0,1,78766,0.42042,263.27,29,40
1.501e+05,0,1,52612,0.42042,15.399,29,29
1.501e+05,0,1,14206,0.42042,5.6522,29,29
1.501e+05,0,1,1.1063e+05,0.42042,315.79,29,41
1.501e+05,0,1,95246,0.42042,263.07,29,40
