1,20596
2,20596
1,20599
2,20599
1,20600
2,20600
1,20601
2,20601
1,20602
2,20602
1,20603
2,20603
1,20604
2,20604
1,20605
2,20605
1,20606
2,20606
1,20607
2,20607
1,20608
2,20608
1,20610
2,20610
1,20615
2,20615
1,20659
2,20659
1,20679
2,20679
1,20712
2,20712
1,21066
2,21066
1,21072
2,21072
1,21081
2,21081
1,21085
2,21085
1,21132
2,21132
1,21142
2,21142
1,21147
2,21147
1,21152
2,21152
1,21156
2,21156
1,21374
2,21374
1,21389
2,21389
1,21408
2,21408
1,21416
2,21416
1,21417
2,21417
1,21426
2,21426
1,21449
2,21449
1,21457
2,21457
1,21493
2,21493
1,21494
2,21494
1,21497
2,21497
1,21514
2,21514
1,21516
2,21516
1,21523
2,21523
1,21527
2,21527
1,21534
2,21534
1,21551
2,21551
1,21556
2,21556
1,21557
2,21557
1,21562
2,21562
1,21568
2,21568
1,21576
2,21576
1,21579
2,21579
1,21584
2,21584
1,21588
2,21588
1,21604
2,21604
1,21605
2,21605
1,21606
2,21606
1,21608
2,21608
1,21612
2,21612
1,21613
2,21613
1,21621
2,21621
1,21625
2,21625
1,21631
2,21631
1,21635
2,21635
1,21638
2,21638
1,21643
2,21643
1,21646
2,21646
1,21652
2,21652
1,21659
2,21659
1,21661
2,21661
1,21665
2,21665
1,21670
2,21670
1,21677
2,21677
1,21678
2,21678
1,21679
2,21679
1,21683
2,21683
1,21686
2,21686
1,21694
2,21694
1,21695
2,21695
1,21697
2,21697
1,21708
2,21708
1,21711
2,21711
1,21728
2,21728
1,21730
2,21730
1,21740
2,21740
1,21744
2,21744
1,21748
2,21748
1,21760
2,21760
1,21763
2,21763
1,21765
2,21765
1,21767
2,21767
1,21768
2,21768
1,21769
2,21769
1,21770
2,21770
1,21773
2,21773
1,21774
2,21774
1,21777
2,21777
1,21779
2,21779
1,21785
2,21785
1,21789
2,21789
1,21794
2,21794
1,21805
2,21805
1,21808
2,21808
1,21811
2,21811
1,21823
2,21823
1,21829
2,21829
1,21836
2,21836
1,21843
2,21843
1,21844
2,21844
1,21847
2,21847
1,21859
2,21859
1,21862
2,21862
1,21866
2,21866
1,21879
2,21879
1,21885
2,21885
1,21894
2,21894
1,21902
2,21902
1,21905
2,21905
1,21907
2,21907
1,21910
2,21910
1,21923
2,21923
1,21926
2,21926
1,21931
2,21931
1,21933
2,21933
1,21945
2,21945
1,21946
2,21946
1,21949
2,21949
1,21951
2,21951
1,21958
2,21958
1,21962
2,21962
1,21963
2,21963
1,21966
2,21966
1,21970
2,21970
1,21975
2,21975
1,21982
2,21982
1,21985
2,21985
1,21996
2,21996
1,22014
2,22014
1,22018
2,22018
1,22035
2,22035
1,22038
2,22038
1,22042
2,22042
1,22050
2,22050
1,22054
2,22054
1,22109
2,22109
1,22117
2,22117
1,22120
2,22120
1,22135
2,22135
1,22136
2,22136
1,22140
2,22140
1,22142
2,22142
1,22146
2,22146
1,22149
2,22149
1,22150
2,22150
1,22151
2,22151
1,22154
2,22154
1,22162
2,22162
1,22174
2,22174
1,22177
2,22177
1,22179
2,22179
1,22183
2,22183
1,22184
1,22185
2,22185
1,22192
2,22192
1,22194
2,22194
1,22196
2,22196
1,22197
2,22197
1,22203
2,22203
1,22219
2,22219
1,22257
2,22257
1,22270
2,22270
1,22284
2,22284
1,22287
1,22289
2,22289
1,22290
1,22293
1,22297
1,22299
2,22299
1,22305
1,22309
1,22311
2,22311
1,22317
1,22318
1,22323
1,22324
1,22330
1,22341
2,22341
1,22342
2,22342
1,22354
1,22355
1,22364
2,22364
1,22406
1,22410
1,22425
1,22480
1,22492
1,22493
1,22499
1,22500
1,22502
1,22505
1,22509
1,22512
1,22516
1,22526
1,22535
1,22536
1,22537
1,22540
1,22544
1,22546
1,22562
1,22582
1,22585
1,24887
2,24887
1,24889
1,24913
2,24913
1,24918
2,24918
1,24922
2,24922
1,24942
2,24942
1,24947
2,24947
1,24948
2,24948
1,24952
2,24952
1,24954
2,24954
1,25017
1,25036
1,25045
1,25371
2,25371
1,25381
2,25381
1,25391
2,25391
1,25395
2,25395
1,25396
2,25396
1,25405
2,25405
1,25427
2,25427
1,25487
2,25487
1,25489
2,25489
1,25498
2,25498
1,25507
2,25507
1,25537
2,25537
1,25540
2,25540
1,25543
2,25543
1,25596
2,25596
1,25614
2,25614
1,25684
2,25684
1,25695
2,25695
1,25702
2,25702
1,25726
2,25726
1,25738
2,25738
1,25755
2,25755
1,26481
2,26481
1,26485
2,26485
1,26492
2,26492
1,26494
2,26494
1,26499
2,26499
1,26503
2,26503
1,26514
2,26514
1,26542
2,26542
1,26551
2,26551
1,26556
2,26556
1,26561
2,26561
1,26564
2,26564
1,28712
1,28722
1,28732
1,28798
1,28811
1,28820
1,28845
1,28854
1,28856
1,28861
1,28862
1,28871
1,28885
1,28892
2,28892
1,28913
2,28913
1,28923
2,28923
1,28936
1,28942
2,28942
1,28944
2,28944
1,28949
2,28949
1,28954
2,28954
1,28958
2,28958
1,28963
2,28963
1,28968
2,28968
1,29090
2,29090
1,29092
1,29422
2,29422
1,29430
2,29430
1,29437
1,29439
1,29440
1,29444
2,29444
1,29447
1,29451
